sample_id,time_ms,distance_cm,delta_cm,abs_delta_cm,velocity_cm_s,moving_avg_cm,event
2003,647108,36.27,0.00,0.00,0.00,36.27,1
2004,647413,36.27,0.00,0.00,0.00,36.27,1
2005,647718,36.27,0.00,0.00,0.00,36.27,1
2006,648023,36.27,0.00,0.00,0.00,36.27,1
2007,648328,36.27,0.00,0.00,0.00,36.27,1
2008,648633,36.27,0.00,0.00,0.00,36.27,1
2009,648938,36.27,0.00,0.00,0.00,36.27,1
2010,649243,36.27,0.00,0.00,0.00,36.27,1
2011,649548,56.42,20.15,20.15,66.07,40.30,0
2012,649854,91.77,35.35,35.35,115.51,51.40,1
2013,650162,98.85,7.08,7.08,23.00,63.92,0
2014,650471,109.93,11.08,11.08,35.85,78.65,0
2015,650780,117.01,7.08,7.08,22.92,94.80,0
2016,651090,131.13,14.11,14.11,45.53,109.74,0
2017,651401,138.21,7.08,7.08,22.77,119.03,0
2018,651712,138.21,0.00,0.00,0.00,126.90,0
2019,652023,145.28,7.07,7.07,22.72,133.97,0
2020,652334,159.34,14.06,14.06,45.22,142.43,0
2021,652646,166.41,7.07,7.07,22.65,149.49,0
2022,652959,184.55,18.14,18.14,57.97,158.76,0
2023,653273,184.55,0.00,0.00,0.00,168.03,0
2024,653587,191.62,7.07,7.07,22.50,177.29,0
2025,653901,194.69,3.07,3.07,9.78,184.36,0
2026,654215,194.69,0.00,0.00,0.00,190.02,0
2027,654529,194.69,0.00,0.00,0.00,192.05,0
2028,654843,202.70,8.01,8.01,25.51,195.67,0
2029,655158,202.70,0.00,0.00,0.00,197.89,0
2030,655473,202.70,0.00,0.00,0.00,199.49,0
2031,655788,202.70,0.00,0.00,0.00,201.09,0
2032,656103,202.70,0.00,0.00,0.00,202.70,0
2033,656418,202.70,0.00,0.00,0.00,202.70,0
2034,656733,202.70,0.00,0.00,0.00,202.70,0
2035,657048,202.70,0.00,0.00,0.00,202.70,0
2036,657363,202.70,0.00,0.00,0.00,202.70,0
2037,657678,202.70,0.00,0.00,0.00,202.70,0
2038,657993,202.70,0.00,0.00,0.00,202.70,0
2039,658308,202.70,0.00,0.00,0.00,202.70,0
2040,658623,202.70,0.00,0.00,0.00,202.70,0
2041,658938,202.70,0.00,0.00,0.00,202.70,0
2042,659253,202.70,0.00,0.00,0.00,202.70,0
2043,659568,202.70,0.00,0.00,0.00,202.70,0
2044,659883,202.70,0.00,0.00,0.00,202.70,0
2045,660198,202.70,0.00,0.00,0.00,202.70,0
2046,660513,202.70,0.00,0.00,0.00,202.70,0
2047,660828,202.70,0.00,0.00,0.00,202.70,0
2048,661143,202.70,0.00,0.00,0.00,202.70,0
2049,661458,202.70,0.00,0.00,0.00,202.70,0
2050,661773,202.70,0.00,0.00,0.00,202.70,0
2051,662088,202.70,0.00,0.00,0.00,202.70,0
2052,662403,202.70,0.00,0.00,0.00,202.70,0
2053,662718,202.70,0.00,0.00,0.00,202.70,0
2054,663033,202.70,0.00,0.00,0.00,202.70,0
2055,663348,202.70,0.00,0.00,0.00,202.70,0
2056,663663,202.70,0.00,0.00,0.00,202.70,0
2057,663978,202.70,0.00,0.00,0.00,202.70,0
2058,664293,202.70,0.00,0.00,0.00,202.70,0
2059,664608,202.70,0.00,0.00,0.00,202.70,0
2060,664923,202.70,0.00,0.00,0.00,202.70,0
2061,665238,202.70,0.00,0.00,0.00,202.70,0
2062,665553,202.70,0.00,0.00,0.00,202.70,0
2063,665868,202.70,0.00,0.00,0.00,202.70,0
2064,666183,142.22,-60.47,60.47,-191.97,190.60,1
2065,666494,109.93,-32.29,32.29,-103.84,172.05,1
2066,666804,84.70,-25.23,25.23,-81.38,148.45,1
2067,667112,70.56,-14.15,14.15,-45.94,122.02,0
2068,667419,53.47,-17.08,17.08,-55.64,92.18,0
2069,667725,42.27,-11.20,11.20,-36.60,72.19,0
2070,668031,42.27,0.00,0.00,0.00,58.66,0
2071,668336,42.27,0.00,0.00,0.00,50.17,0
2072,668641,42.27,0.00,0.00,0.00,44.51,0
2073,668946,42.27,0.00,0.00,0.00,42.27,0
2074,669251,42.27,0.00,0.00,0.00,42.27,0
2075,669556,42.27,0.00,0.00,0.00,42.27,0
2076,669861,42.27,0.00,0.00,0.00,42.27,0
2077,670166,42.27,0.00,0.00,0.00,42.27,0
2078,670471,42.27,0.00,0.00,0.00,42.27,0
2079,670776,42.27,0.00,0.00,0.00,42.27,0
2080,671081,42.27,0.00,0.00,0.00,42.27,0
2081,671386,42.27,0.00,0.00,0.00,42.27,0
2082,671691,42.27,0.00,0.00,0.00,42.27,0
2083,671996,42.27,0.00,0.00,0.00,42.27,0
2084,672301,42.27,0.00,0.00,0.00,42.27,0
2085,672606,42.27,0.00,0.00,0.00,42.27,0
2086,672911,42.27,0.00,0.00,0.00,42.27,0
2087,673216,42.27,0.00,0.00,0.00,42.27,0
2088,673521,42.27,0.00,0.00,0.00,42.27,0
2089,673826,42.27,0.00,0.00,0.00,42.27,0
2090,674131,42.27,0.00,0.00,0.00,42.27,0
2091,674436,42.27,0.00,0.00,0.00,42.27,0
2092,674741,42.27,0.00,0.00,0.00,42.27,0
2093,675046,42.27,0.00,0.00,0.00,42.27,0
2094,675351,42.27,0.00,0.00,0.00,42.27,0
2095,675656,42.27,0.00,0.00,0.00,42.27,0
2096,675961,42.27,0.00,0.00,0.00,42.27,0
2097,676266,42.27,0.00,0.00,0.00,42.27,0
2098,676571,42.27,0.00,0.00,0.00,42.27,0
2099,676876,42.27,0.00,0.00,0.00,42.27,0
2100,677181,42.27,0.00,0.00,0.00,42.27,0
2101,677486,42.27,0.00,0.00,0.00,42.27,0
2102,677791,42.27,0.00,0.00,0.00,42.27,0
2103,678096,42.27,0.00,0.00,0.00,42.27,0
2104,678401,42.27,0.00,0.00,0.00,42.27,0
2105,678706,74.57,32.29,32.29,105.88,48.73,1
2106,679013,124.10,49.53,49.53,161.33,65.10,1
2107,679323,142.22,18.13,18.13,58.48,85.09,0
2108,679634,159.34,17.12,17.12,55.03,108.50,0
2109,679946,166.41,7.07,7.07,22.65,133.33,0
2110,680259,166.41,0.00,0.00,0.00,151.70,0
2111,680572,166.41,0.00,0.00,0.00,160.16,0
2112,680885,187.62,21.21,21.21,67.78,169.24,0
2113,681199,187.62,0.00,0.00,0.00,174.89,0
2114,681513,187.62,0.00,0.00,0.00,179.14,0
2115,681827,180.56,-7.07,7.07,-22.50,181.96,0
2116,682141,177.49,-3.07,3.07,-9.78,184.18,0
2117,682454,177.49,0.00,0.00,0.00,182.15,0
2118,682767,177.49,0.00,0.00,0.00,180.13,0
2119,683080,177.49,0.00,0.00,0.00,178.10,0
2120,683393,177.49,0.00,0.00,0.00,177.49,0
2121,683706,177.49,0.00,0.00,0.00,177.49,0
2122,684019,177.49,0.00,0.00,0.00,177.49,0
2123,684332,177.49,0.00,0.00,0.00,177.49,0
2124,684645,177.49,0.00,0.00,0.00,177.49,0
2125,684958,177.49,0.00,0.00,0.00,177.49,0
2126,685271,177.49,0.00,0.00,0.00,177.49,0
2127,685584,177.49,0.00,0.00,0.00,177.49,0
2128,685897,177.49,0.00,0.00,0.00,177.49,0
2129,686210,177.49,0.00,0.00,0.00,177.49,0
2130,686523,177.49,0.00,0.00,0.00,177.49,0
2131,686836,177.49,0.00,0.00,0.00,177.49,0
2132,687149,177.49,0.00,0.00,0.00,177.49,0
2133,687462,177.49,0.00,0.00,0.00,177.49,0
2134,687775,177.49,0.00,0.00,0.00,177.49,0
2135,688088,177.49,0.00,0.00,0.00,177.49,0
2136,688401,177.49,0.00,0.00,0.00,177.49,0
2137,688714,177.49,0.00,0.00,0.00,177.49,0
2138,689027,177.49,0.00,0.00,0.00,177.49,0
2139,689340,177.49,0.00,0.00,0.00,177.49,0
2140,689653,177.49,0.00,0.00,0.00,177.49,0
2141,689966,177.49,0.00,0.00,0.00,177.49,0
2142,690279,177.49,0.00,0.00,0.00,177.49,0
2143,690592,177.49,0.00,0.00,0.00,177.49,0
2144,690905,177.49,0.00,0.00,0.00,177.49,0
2145,691218,177.49,0.00,0.00,0.00,177.49,0
2146,691531,177.49,0.00,0.00,0.00,177.49,0
2147,691844,177.49,0.00,0.00,0.00,177.49,0
2148,692157,177.49,0.00,0.00,0.00,177.49,0
2149,692470,177.49,0.00,0.00,0.00,177.49,0
2150,692783,177.49,0.00,0.00,0.00,177.49,0
2151,693096,177.49,0.00,0.00,0.00,177.49,0
2152,693409,177.49,0.00,0.00,0.00,177.49,0
2153,693722,177.49,0.00,0.00,0.00,177.49,0
2154,694035,177.49,0.00,0.00,0.00,177.49,0
2155,694348,177.49,0.00,0.00,0.00,177.49,0
2156,694661,177.49,0.00,0.00,0.00,177.49,0
2157,694974,177.49,0.00,0.00,0.00,177.49,0
2158,695287,177.49,0.00,0.00,0.00,177.49,0
2159,695600,177.49,0.00,0.00,0.00,177.49,0
2160,695913,177.49,0.00,0.00,0.00,177.49,0
2161,696226,177.49,0.00,0.00,0.00,177.49,0
2162,696539,177.49,0.00,0.00,0.00,177.49,0
2163,696852,177.49,0.00,0.00,0.00,177.49,0
2164,697165,177.49,0.00,0.00,0.00,177.49,0
2165,697478,177.49,0.00,0.00,0.00,177.49,0
2166,697791,177.49,0.00,0.00,0.00,177.49,0
2167,698104,173.47,-4.01,4.01,-12.82,176.68,0
2168,698417,149.31,-24.16,24.16,-77.20,171.05,0
2169,698729,131.13,-18.18,18.18,-58.27,161.78,0
2170,699040,117.01,-14.11,14.11,-45.38,149.68,0
2171,699350,95.78,-21.23,21.23,-68.49,133.34,0
2172,699659,84.70,-11.08,11.08,-35.85,115.59,0
2173,699967,70.56,-14.15,14.15,-45.94,99.84,0
2174,700274,63.49,-7.07,7.07,-23.02,86.31,0
2175,700581,53.47,-10.02,10.02,-32.62,73.60,0
2176,700887,42.27,-11.20,11.20,-36.60,62.90,0
2177,701193,38.26,-4.01,4.01,-13.11,53.61,1
2178,701498,38.26,0.00,0.00,0.00,47.15,1
2179,701803,38.26,0.00,0.00,0.00,42.11,1
2180,702108,38.26,0.00,0.00,0.00,39.06,1
2181,702413,38.26,0.00,0.00,0.00,38.26,1
2182,702718,38.26,0.00,0.00,0.00,38.26,1
2183,703023,38.26,0.00,0.00,0.00,38.26,1
2184,703328,38.26,0.00,0.00,0.00,38.26,1
2185,703633,38.26,0.00,0.00,0.00,38.26,1
2186,703938,38.26,0.00,0.00,0.00,38.26,1
2187,704243,38.26,0.00,0.00,0.00,38.26,1
2188,704548,38.26,0.00,0.00,0.00,38.26,1
2189,704853,38.26,0.00,0.00,0.00,38.26,1
2190,705158,38.26,0.00,0.00,0.00,38.26,1
2191,705463,38.26,0.00,0.00,0.00,38.26,1
2192,705768,38.26,0.00,0.00,0.00,38.26,1
2193,706073,38.26,0.00,0.00,0.00,38.26,1
2194,706378,38.26,0.00,0.00,0.00,38.26,1
2195,706683,38.26,0.00,0.00,0.00,38.26,1
2196,706988,38.26,0.00,0.00,0.00,38.26,1
2197,707293,38.26,0.00,0.00,0.00,38.26,1
2198,707598,38.26,0.00,0.00,0.00,38.26,1
2199,707903,38.26,0.00,0.00,0.00,38.26,1
2200,708208,38.26,0.00,0.00,0.00,38.26,1
2201,708513,38.26,0.00,0.00,0.00,38.26,1
2202,708818,38.26,0.00,0.00,0.00,38.26,1
2203,709123,38.26,0.00,0.00,0.00,38.26,1
2204,709428,38.26,0.00,0.00,0.00,38.26,1
2205,709733,38.26,0.00,0.00,0.00,38.26,1
2206,710038,38.26,0.00,0.00,0.00,38.26,1
2207,710343,38.26,0.00,0.00,0.00,38.26,1
2208,710648,38.26,0.00,0.00,0.00,38.26,1
2209,710953,38.26,0.00,0.00,0.00,38.26,1
2210,711258,38.26,0.00,0.00,0.00,38.26,1
2211,711563,38.26,0.00,0.00,0.00,38.26,1
2212,711868,38.26,0.00,0.00,0.00,38.26,1
2213,712173,38.26,0.00,0.00,0.00,38.26,1
2214,712478,38.26,0.00,0.00,0.00,38.26,1
2215,712783,38.26,0.00,0.00,0.00,38.26,1
2216,713088,38.26,0.00,0.00,0.00,38.26,1
2217,713393,38.26,0.00,0.00,0.00,38.26,1
2218,713698,38.26,0.00,0.00,0.00,38.26,1
2219,714003,38.26,0.00,0.00,0.00,38.26,1
2220,714308,38.26,0.00,0.00,0.00,38.26,1
2221,714613,38.26,0.00,0.00,0.00,38.26,1
2222,714918,38.26,0.00,0.00,0.00,38.26,1
2223,715223,38.26,0.00,0.00,0.00,38.26,1
2224,715528,38.26,0.00,0.00,0.00,38.26,1
2225,715833,38.26,0.00,0.00,0.00,38.26,1
2226,716138,38.26,0.00,0.00,0.00,38.26,1
2227,716443,38.26,0.00,0.00,0.00,38.26,1
2228,716748,38.26,0.00,0.00,0.00,38.26,1
2229,717053,38.26,0.00,0.00,0.00,38.26,1
2230,717358,38.26,0.00,0.00,0.00,38.26,1
2231,717663,38.26,0.00,0.00,0.00,38.26,1
2232,717968,38.26,0.00,0.00,0.00,38.26,1
2233,718273,38.26,0.00,0.00,0.00,38.26,1
2234,718578,38.26,0.00,0.00,0.00,38.26,1
2235,718883,38.26,0.00,0.00,0.00,38.26,1
2236,719188,38.26,0.00,0.00,0.00,38.26,1
2237,719493,38.26,0.00,0.00,0.00,38.26,1
2238,719798,38.26,0.00,0.00,0.00,38.26,1
2239,720103,38.26,0.00,0.00,0.00,38.26,1
2240,720408,38.26,0.00,0.00,0.00,38.26,1
2241,720713,38.26,0.00,0.00,0.00,38.26,1
2242,721018,38.26,0.00,0.00,0.00,38.26,1
2243,721323,38.26,0.00,0.00,0.00,38.26,1
2244,721628,38.26,0.00,0.00,0.00,38.26,1
2245,721933,38.26,0.00,0.00,0.00,38.26,1
2246,722238,38.26,0.00,0.00,0.00,38.26,1
2247,722543,38.26,0.00,0.00,0.00,38.26,1
2248,722848,38.26,0.00,0.00,0.00,38.26,1
2249,723153,38.26,0.00,0.00,0.00,38.26,1
2250,723458,38.26,0.00,0.00,0.00,38.26,1
2251,723763,38.26,0.00,0.00,0.00,38.26,1
2252,724068,38.26,0.00,0.00,0.00,38.26,1
2253,724373,38.26,0.00,0.00,0.00,38.26,1
2254,724678,109.93,71.67,71.67,234.98,52.60,1
2255,724987,124.10,14.17,14.17,45.84,69.76,0
2256,725297,142.22,18.13,18.13,58.48,90.56,0
2257,725608,152.26,10.03,10.03,32.26,113.35,0
2258,725920,163.34,11.08,11.08,35.51,138.37,0
2259,726232,177.49,14.15,14.15,45.35,151.88,0
2260,726545,187.62,10.14,10.14,32.38,164.59,0
2261,726859,191.62,4.00,4.00,12.73,174.46,0
2262,727173,191.62,0.00,0.00,0.00,182.34,0
2263,727487,191.62,0.00,0.00,0.00,187.99,0
2264,727801,191.62,0.00,0.00,0.00,190.82,0
2265,728115,191.62,0.00,0.00,0.00,191.62,0
2266,728429,191.62,0.00,0.00,0.00,191.62,0
2267,728743,191.62,0.00,0.00,0.00,191.62,0
2268,729057,198.70,7.08,7.08,22.56,193.03,0
2269,729372,202.70,4.00,4.00,12.69,195.25,0
2270,729687,202.70,0.00,0.00,0.00,197.47,0
2271,730002,202.70,0.00,0.00,0.00,199.68,0
2272,730317,202.70,0.00,0.00,0.00,201.90,0
2273,730632,202.70,0.00,0.00,0.00,202.70,0
2274,730947,202.70,0.00,0.00,0.00,202.70,0
2275,731262,202.70,0.00,0.00,0.00,202.70,0
2276,731577,202.70,0.00,0.00,0.00,202.70,0
2277,731892,202.70,0.00,0.00,0.00,202.70,0
2278,732207,202.70,0.00,0.00,0.00,202.70,0
2279,732522,202.70,0.00,0.00,0.00,202.70,0
2280,732837,202.70,0.00,0.00,0.00,202.70,0
2281,733152,202.70,0.00,0.00,0.00,202.70,0
2282,733467,202.70,0.00,0.00,0.00,202.70,0
2283,733782,202.70,0.00,0.00,0.00,202.70,0
2284,734097,202.70,0.00,0.00,0.00,202.70,0
2285,734412,202.70,0.00,0.00,0.00,202.70,0
2286,734727,202.70,0.00,0.00,0.00,202.70,0
2287,735042,202.70,0.00,0.00,0.00,202.70,0
2288,735357,202.70,0.00,0.00,0.00,202.70,0
2289,735672,202.70,0.00,0.00,0.00,202.70,0
2290,735987,202.70,0.00,0.00,0.00,202.70,0
2291,736302,202.70,0.00,0.00,0.00,202.70,0
2292,736617,202.70,0.00,0.00,0.00,202.70,0
2293,736932,202.70,0.00,0.00,0.00,202.70,0
2294,737247,202.70,0.00,0.00,0.00,202.70,0
2295,737562,202.70,0.00,0.00,0.00,202.70,0
2296,737877,202.70,0.00,0.00,0.00,202.70,0
2297,738192,202.70,0.00,0.00,0.00,202.70,0
2298,738507,202.70,0.00,0.00,0.00,202.70,0
2299,738822,202.70,0.00,0.00,0.00,202.70,0
2300,739137,202.70,0.00,0.00,0.00,202.70,0
2301,739452,202.70,0.00,0.00,0.00,202.70,0
2302,739767,202.70,0.00,0.00,0.00,202.70,0
2303,740082,202.70,0.00,0.00,0.00,202.70,0
2304,740397,67.50,-135.19,135.19,-429.19,175.66,1
2305,740704,67.50,0.00,0.00,0.00,148.62,0
2306,741011,67.50,0.00,0.00,0.00,121.58,0
2307,741318,67.50,0.00,0.00,0.00,94.54,0
2308,741625,67.50,0.00,0.00,0.00,67.50,0
2309,741932,67.50,0.00,0.00,0.00,67.50,0
2310,742239,67.50,0.00,0.00,0.00,67.50,0
2311,742546,67.50,0.00,0.00,0.00,67.50,0
2312,742853,70.56,3.05,3.05,9.94,68.11,0
2313,743160,63.49,-7.07,7.07,-23.02,67.31,0
2314,743467,49.34,-14.15,14.15,-46.09,63.68,0
2315,743773,49.34,0.00,0.00,0.00,60.05,0
2316,744079,49.34,0.00,0.00,0.00,56.41,0
2317,744385,49.34,0.00,0.00,0.00,52.17,0
2318,744691,46.39,-2.95,2.95,-9.64,48.75,0
2319,744997,38.26,-8.13,8.13,-26.57,46.53,1
2320,745302,35.33,-2.93,2.93,-9.62,43.73,1
2321,745607,31.20,-4.13,4.13,-13.55,40.10,1
2322,745912,49.34,18.14,18.14,59.49,40.10,0
2323,746218,49.34,0.00,0.00,0.00,40.69,0
2324,746524,49.34,0.00,0.00,0.00,42.91,0
2325,746830,46.39,-2.95,2.95,-9.64,45.12,0
2326,747136,42.27,-4.12,4.12,-13.45,47.34,0
2327,747442,42.27,0.00,0.00,0.00,45.92,0
2328,747747,42.27,0.00,0.00,0.00,44.51,0
2329,748052,42.27,0.00,0.00,0.00,43.10,0
2330,748357,42.27,0.00,0.00,0.00,42.27,0
2331,748662,42.27,0.00,0.00,0.00,42.27,0
2332,748967,42.27,0.00,0.00,0.00,42.27,0
2333,749272,42.27,0.00,0.00,0.00,42.27,0
2334,749577,42.27,0.00,0.00,0.00,42.27,0
2335,749882,42.27,0.00,0.00,0.00,42.27,0
2336,750187,42.27,0.00,0.00,0.00,42.27,0
2337,750492,42.27,0.00,0.00,0.00,42.27,0
2338,750797,42.27,0.00,0.00,0.00,42.27,0
2339,751102,42.27,0.00,0.00,0.00,42.27,0
2340,751407,42.27,0.00,0.00,0.00,42.27,0
2341,751712,42.27,0.00,0.00,0.00,42.27,0
2342,752017,42.27,0.00,0.00,0.00,42.27,0
2343,752322,42.27,0.00,0.00,0.00,42.27,0
2344,752627,42.27,0.00,0.00,0.00,42.27,0
2345,752932,42.27,0.00,0.00,0.00,42.27,0
2346,753237,42.27,0.00,0.00,0.00,42.27,0
2347,753542,42.27,0.00,0.00,0.00,42.27,0
2348,753847,42.27,0.00,0.00,0.00,42.27,0
2349,754152,42.27,0.00,0.00,0.00,42.27,0
2350,754457,42.27,0.00,0.00,0.00,42.27,0
2351,754762,42.27,0.00,0.00,0.00,42.27,0
2352,755067,42.27,0.00,0.00,0.00,42.27,0
2353,755372,42.27,0.00,0.00,0.00,42.27,0
2354,755677,42.27,0.00,0.00,0.00,42.27,0
2355,755982,42.27,0.00,0.00,0.00,42.27,0
2356,756287,42.27,0.00,0.00,0.00,42.27,0
2357,756592,42.27,0.00,0.00,0.00,42.27,0
2358,756897,42.27,0.00,0.00,0.00,42.27,0
2359,757202,194.69,152.41,152.41,499.71,72.76,1
2360,757516,194.69,0.00,0.00,0.00,103.24,0
2361,757830,194.69,0.00,0.00,0.00,133.72,0
2362,758144,194.69,0.00,0.00,0.00,164.20,0
2363,758458,194.69,0.00,0.00,0.00,194.69,0
2364,758772,194.69,0.00,0.00,0.00,194.69,0
2365,759086,194.69,0.00,0.00,0.00,194.69,0
2366,759400,194.69,0.00,0.00,0.00,194.69,0
2367,759714,194.69,0.00,0.00,0.00,194.69,0
2368,760028,194.69,0.00,0.00,0.00,194.69,0
2369,760342,194.69,0.00,0.00,0.00,194.69,0
2370,760656,194.69,0.00,0.00,0.00,194.69,0
2371,760970,194.69,0.00,0.00,0.00,194.69,0
2372,761284,194.69,0.00,0.00,0.00,194.69,0
2373,761598,194.69,0.00,0.00,0.00,194.69,0
2374,761912,194.69,0.00,0.00,0.00,194.69,0
2375,762226,194.69,0.00,0.00,0.00,194.69,0
2376,762540,194.69,0.00,0.00,0.00,194.69,0
2377,762854,194.69,0.00,0.00,0.00,194.69,0
2378,763168,194.69,0.00,0.00,0.00,194.69,0
2379,763482,194.69,0.00,0.00,0.00,194.69,0
2380,763796,194.69,0.00,0.00,0.00,194.69,0
2381,764110,194.69,0.00,0.00,0.00,194.69,0
2382,764424,194.69,0.00,0.00,0.00,194.69,0
2383,764738,194.69,0.00,0.00,0.00,194.69,0
2384,765052,194.69,0.00,0.00,0.00,194.69,0
2385,765366,194.69,0.00,0.00,0.00,194.69,0
2386,765680,194.69,0.00,0.00,0.00,194.69,0
2387,765994,194.69,0.00,0.00,0.00,194.69,0
2388,766308,194.69,0.00,0.00,0.00,194.69,0
2389,766622,194.69,0.00,0.00,0.00,194.69,0
2390,766936,194.69,0.00,0.00,0.00,194.69,0
2391,767250,194.69,0.00,0.00,0.00,194.69,0
2392,767564,194.69,0.00,0.00,0.00,194.69,0
2393,767878,194.69,0.00,0.00,0.00,194.69,0
2394,768192,194.69,0.00,0.00,0.00,194.69,0
2395,768506,194.69,0.00,0.00,0.00,194.69,0
2396,768820,194.69,0.00,0.00,0.00,194.69,0
2397,769134,194.69,0.00,0.00,0.00,194.69,0
2398,769448,194.69,0.00,0.00,0.00,194.69,0
2399,769762,194.69,0.00,0.00,0.00,194.69,0
2400,770076,194.69,0.00,0.00,0.00,194.69,0
2401,770390,194.69,0.00,0.00,0.00,194.69,0
2402,770704,194.69,0.00,0.00,0.00,194.69,0
2403,771018,194.69,0.00,0.00,0.00,194.69,0
2404,771332,194.69,0.00,0.00,0.00,194.69,0
2405,771646,194.69,0.00,0.00,0.00,194.69,0
2406,771960,194.69,0.00,0.00,0.00,194.69,0
2407,772274,194.69,0.00,0.00,0.00,194.69,0
2408,772588,194.69,0.00,0.00,0.00,194.69,0
2409,772902,194.69,0.00,0.00,0.00,194.69,0
2410,773216,194.69,0.00,0.00,0.00,194.69,0
2411,773530,194.69,0.00,0.00,0.00,194.69,0
2412,773844,194.69,0.00,0.00,0.00,194.69,0
2413,774158,194.69,0.00,0.00,0.00,194.69,0
2414,774472,194.69,0.00,0.00,0.00,194.69,0
2415,774786,194.69,0.00,0.00,0.00,194.69,0
2416,775100,194.69,0.00,0.00,0.00,194.69,0
2417,775414,193.62,-1.06,1.06,-3.39,194.47,0
2418,775728,192.68,-0.94,0.94,-3.00,194.07,0
2419,776042,191.62,-1.06,1.06,-3.39,193.46,0
2420,776356,190.57,-1.05,1.05,-3.33,192.64,0
2421,776670,189.63,-0.94,0.94,-3.00,191.62,0
2422,776984,188.56,-1.06,1.06,-3.39,190.61,0
2423,777298,187.62,-0.94,0.94,-3.00,189.60,0
2424,777612,186.56,-1.06,1.06,-3.39,188.59,0
2425,777926,185.61,-0.94,0.94,-3.00,187.60,0
2426,778240,184.55,-1.06,1.06,-3.39,186.58,0
2427,778554,183.61,-0.94,0.94,-3.00,185.59,0
2428,778868,182.54,-1.06,1.06,-3.39,184.58,0
2429,779182,181.48,-1.06,1.06,-3.39,183.56,0
2430,779496,181.48,0.00,0.00,0.00,182.73,0
2431,779809,180.56,-0.93,0.93,-2.96,181.93,0
2432,780123,179.49,-1.06,1.06,-3.39,181.11,0
2433,780437,178.55,-0.94,0.94,-3.00,180.31,0
2434,780751,177.49,-1.06,1.06,-3.39,179.51,0
2435,781064,176.54,-0.94,0.94,-3.01,178.52,0
2436,781377,175.48,-1.06,1.06,-3.40,177.51,0
2437,781690,174.54,-0.94,0.94,-3.01,176.52,0
2438,782003,173.47,-1.06,1.06,-3.40,175.50,0
2439,782316,172.41,-1.06,1.06,-3.40,174.49,0
2440,782629,172.41,0.00,0.00,0.00,173.66,0
2441,782942,171.47,-0.94,0.94,-3.01,172.86,0
2442,783255,170.40,-1.06,1.06,-3.40,172.03,0
2443,783568,169.46,-0.94,0.94,-3.01,171.23,0
2444,783881,168.40,-1.06,1.06,-3.40,170.43,0
2445,784194,168.40,0.00,0.00,0.00,169.62,0
2446,784507,167.45,-0.94,0.94,-3.01,168.82,0
2447,784820,166.41,-1.05,1.05,-3.34,168.02,0
2448,785133,165.46,-0.94,0.94,-3.01,167.22,0
2449,785446,164.40,-1.06,1.06,-3.40,166.42,0
2450,785759,163.34,-1.06,1.06,-3.40,165.41,0
2451,786072,163.34,0.00,0.00,0.00,164.59,0
2452,786384,163.34,0.00,0.00,0.00,163.97,0
2453,786696,162.39,-0.94,0.94,-3.02,163.36,0
2454,787009,162.39,0.00,0.00,0.00,162.96,0
2455,787321,162.39,0.00,0.00,0.00,162.77,0
2456,787633,162.39,0.00,0.00,0.00,162.58,0
2457,787945,161.33,-1.06,1.06,-3.41,162.18,0
2458,788258,161.33,0.00,0.00,0.00,161.97,0
2459,788570,161.33,0.00,0.00,0.00,161.76,0
2460,788882,161.33,0.00,0.00,0.00,161.54,0
2461,789194,161.33,0.00,0.00,0.00,161.33,0
2462,789506,161.33,0.00,0.00,0.00,161.33,0
2463,789818,161.33,0.00,0.00,0.00,161.33,0
2464,790130,161.33,0.00,0.00,0.00,161.33,0
2465,790442,161.33,0.00,0.00,0.00,161.33,0
2466,790754,161.33,0.00,0.00,0.00,161.33,0
2467,791066,161.33,0.00,0.00,0.00,161.33,0
2468,791378,161.33,0.00,0.00,0.00,161.33,0
2469,791690,160.39,-0.94,0.94,-3.02,161.14,0
2470,792002,159.34,-1.05,1.05,-3.35,160.74,0
2471,792314,159.34,0.00,0.00,0.00,160.35,0
2472,792626,158.40,-0.94,0.94,-3.02,159.76,0
2473,792938,158.40,0.00,0.00,0.00,159.17,0
2474,793250,158.40,0.00,0.00,0.00,158.77,0
2475,793562,158.40,0.00,0.00,0.00,158.59,0
2476,793874,158.40,0.00,0.00,0.00,158.40,0
2477,794186,157.33,-1.06,1.06,-3.41,158.18,0
2478,794498,157.33,0.00,0.00,0.00,157.97,0
2479,794810,157.33,0.00,0.00,0.00,157.76,0
2480,795122,157.33,0.00,0.00,0.00,157.55,0
2481,795434,157.33,0.00,0.00,0.00,157.33,0
2482,795746,156.27,-1.06,1.06,-3.41,157.12,0
2483,796058,156.27,0.00,0.00,0.00,156.91,0
2484,796370,155.33,-0.94,0.94,-3.02,156.51,0
2485,796682,155.33,0.00,0.00,0.00,156.11,0
2486,796994,155.33,0.00,0.00,0.00,155.70,0
2487,797306,154.26,-1.06,1.06,-3.41,155.30,0
2488,797618,154.26,0.00,0.00,0.00,154.90,0
2489,797930,154.26,0.00,0.00,0.00,154.69,0
2490,798242,154.26,0.00,0.00,0.00,154.48,0
2491,798554,153.32,-0.94,0.94,-3.02,154.08,0
2492,798866,153.32,0.00,0.00,0.00,153.89,0
2493,799178,152.26,-1.06,1.06,-3.41,153.49,0
2494,799490,152.26,0.00,0.00,0.00,153.08,0
2495,799802,151.31,-0.94,0.94,-3.02,152.49,0
