time,ax,ay,az,gx,gy,gz,label
7296,-3.191,0.096,12.270,0.708,1.943,-2.716,0
7320,-3.263,0.122,12.265,0.441,2.966,-2.563,0
7344,-3.239,0.069,12.194,-0.177,1.775,-2.724,0
7368,-3.208,0.098,12.282,-0.223,2.432,-2.609,0
7392,-3.227,0.127,12.208,0.044,1.905,-2.777,0
7416,-3.275,0.151,12.316,-0.399,1.394,-2.747,0
7440,-3.208,0.055,12.301,-0.757,1.913,-2.495,0
7464,-3.244,0.089,12.258,-0.460,3.065,-2.792,0
7488,-3.314,0.132,12.297,0.189,3.592,-3.144,0
7512,-3.292,0.072,12.287,-0.193,2.890,-3.128,0
7536,-3.323,0.110,12.251,-0.147,4.440,-2.960,0
7560,-3.297,0.077,12.333,0.563,3.684,-2.907,0
7584,-3.323,0.065,12.256,0.861,4.905,-3.189,0
7608,-3.371,0.127,12.213,0.846,4.165,-3.182,0
7632,-3.314,0.084,12.242,0.479,5.356,-2.861,0
7656,-3.417,0.117,12.273,1.052,6.600,-2.838,0
7680,-3.409,0.110,12.160,1.082,5.714,-2.701,0
7704,-3.469,0.151,12.201,0.746,5.501,-2.449,0
7728,-3.500,0.098,12.129,0.937,4.157,-2.533,0
7752,-3.469,0.124,12.155,0.838,3.646,-2.609,0
7776,-3.539,0.158,12.105,0.403,2.440,-2.640,0
7800,-3.500,0.103,12.191,-0.086,1.951,-2.289,0
7824,-3.551,0.108,12.153,0.288,2.058,-2.296,0
7848,-3.493,0.134,12.158,0.662,2.432,-2.647,0
7872,-3.536,0.120,12.230,0.594,2.287,-2.556,0
7896,-3.527,0.134,12.139,0.418,2.501,-2.449,0
7920,-3.474,0.124,12.194,0.014,2.623,-2.625,0
7944,-3.536,0.105,12.148,0.334,2.760,-2.518,0
7968,-3.601,0.110,12.141,0.151,2.119,-2.487,0
7992,-3.579,0.113,12.127,-0.574,2.104,-2.823,0
8016,-3.601,0.117,12.203,-0.536,2.905,-2.686,0
8040,-3.625,0.151,12.194,0.334,3.531,-2.373,0
8064,-3.596,0.108,12.184,-0.078,3.684,-2.487,0
8088,-3.536,0.115,12.098,-0.605,2.928,-2.846,0
8112,-3.603,0.120,12.129,-0.460,3.317,-3.006,0
