time,ax,ay,az,gx,gy,gz,label
8759,-0.651,-4.561,11.315,19.608,-5.692,-0.387,0
8783,-0.551,-4.508,11.535,31.272,-2.997,1.285,0
8807,-0.484,-4.345,11.775,41.165,-0.341,3.148,0
8831,-0.520,-4.238,11.949,46.349,-6.394,5.942,0
8855,-0.455,-4.075,11.858,46.852,-1.409,8.881,0
8879,-0.541,-3.943,11.899,44.150,8.926,9.598,0
8903,-0.555,-3.852,11.947,45.494,2.194,10.445,0
8927,-0.632,-3.637,11.940,40.929,-0.234,9.774,0
8951,-0.690,-3.464,12.354,31.883,-4.753,9.285,0
8975,-0.460,-3.579,12.438,31.356,-1.791,8.735,0
8999,-0.718,-3.417,12.390,30.448,18.110,6.690,0
9023,-0.922,-3.194,12.378,27.837,10.614,6.125,0
9047,-0.792,-3.057,12.390,28.043,-1.951,6.423,0
9071,-0.737,-2.847,12.340,32.975,-7.035,7.339,0
9095,-0.857,-2.761,12.459,35.822,-3.150,7.224,0
9119,-0.836,-2.576,12.792,40.104,6.606,7.026,0
9143,-0.692,-2.473,12.850,45.814,4.171,6.041,0
9167,-0.814,-2.198,12.598,46.005,10.965,5.445,0
9191,-0.934,-2.047,12.570,43.394,0.606,5.346,0
9215,-0.697,-1.932,13.056,40.494,-12.104,5.690,0
9239,-0.836,-1.748,13.046,43.616,-2.783,6.262,0
9263,-0.848,-1.508,12.653,43.791,0.812,8.560,0
9287,-0.771,-1.463,12.632,40.448,-5.005,9.369,0
9311,-0.900,-1.159,13.063,40.349,-2.707,9.827,0
9335,-0.773,-0.907,13.017,43.341,-10.822,10.194,0
9359,-0.716,-0.879,12.768,43.303,-13.203,9.766,0
9383,-0.790,-0.754,13.080,39.959,-7.005,7.881,0
9407,-0.730,-0.536,13.027,42.738,1.438,8.652,0
9431,-0.639,-0.548,12.582,42.158,1.896,7.568,0
9455,-0.649,-0.230,13.010,40.341,5.659,5.804,0
9479,-0.702,-0.065,12.761,38.662,0.377,5.178,0
9503,-0.819,0.213,12.603,33.043,-4.486,4.804,0
9527,-0.606,0.294,12.972,31.700,-2.799,5.132,0
9551,-0.704,0.330,12.828,33.891,2.293,6.163,0
9575,-0.802,0.431,12.711,32.791,2.453,6.835,0
9599,-0.567,0.725,12.977,34.081,-2.333,8.209,0
9623,-0.632,0.740,12.881,34.753,2.491,7.659,0
9647,-0.630,0.929,12.874,32.654,1.537,6.400,0
9671,-0.666,1.070,12.924,30.982,0.400,6.819,0
9695,-0.615,1.164,12.677,29.242,-1.402,6.522,0
9719,-0.709,1.389,12.725,27.478,-0.707,6.865,0
9743,-0.687,1.554,12.898,27.936,-3.455,8.613,0
9767,-0.553,1.458,12.658,28.112,-1.241,8.720,0
9791,-0.618,1.611,12.663,27.891,0.178,7.407,0
9815,-0.591,1.999,12.833,29.028,-1.264,8.339,0
9839,-0.680,1.839,12.584,28.723,-0.356,8.926,0
9863,-0.678,1.961,12.572,27.280,3.629,9.201,0
9887,-0.596,2.152,12.842,27.692,-2.142,9.529,0
9911,-0.651,2.227,12.342,27.371,-0.883,8.552,0
9935,-0.642,2.356,12.488,24.791,-0.944,9.094,0
9959,-0.460,2.528,12.704,25.959,-6.463,8.980,0
9983,-0.488,2.598,12.421,29.211,-1.524,8.140,0
10007,-0.555,2.717,12.282,29.936,-1.661,9.522,0
10031,-0.500,3.007,12.531,28.150,-6.730,10.652,0
10055,-0.431,2.952,12.376,29.333,-2.913,10.453,0
10079,-0.481,2.928,12.019,28.379,-1.455,10.171,0
10103,-0.548,3.168,12.115,25.318,-4.783,11.209,0
10127,-0.215,3.261,12.220,23.883,-5.860,11.987,0
10151,-0.328,3.433,12.400,27.089,-6.035,11.094,0
10175,-0.481,3.642,12.084,28.959,-6.921,11.613,0
10199,-0.350,3.749,12.397,24.715,-4.745,12.148,0
10223,-0.113,3.795,12.428,22.578,6.041,9.361,0
10247,-0.237,3.982,12.050,25.142,3.812,8.949,0
10271,-0.189,3.886,11.847,25.883,4.873,9.995,0
10295,-0.115,4.197,12.246,26.394,3.850,9.316,0
10319,-0.223,4.432,12.146,29.891,-1.035,11.255,0
10343,-0.201,4.202,11.655,29.371,-0.684,14.659,0
10367,-0.019,4.099,11.578,26.837,0.759,15.835,0
10391,0.012,4.175,11.643,28.677,2.988,16.033,0
10415,-0.175,4.508,11.727,28.898,1.301,15.171,0
10439,-0.187,4.527,11.681,26.043,-0.562,15.194,0
10463,-0.275,4.573,11.310,23.898,4.675,13.789,0
10487,-0.261,4.896,11.365,22.303,3.461,13.865,0
10511,-0.134,4.858,11.519,23.394,-1.440,15.819,0
10535,-0.065,4.872,11.509,24.555,0.354,14.774,0
10559,-0.010,5.114,11.691,25.173,6.255,11.629,0
10583,-0.146,5.179,11.346,28.318,7.415,11.598,0
10607,-0.105,5.274,11.430,25.181,6.896,10.804,0
10631,-0.045,5.440,11.272,25.349,12.072,10.453,0
10655,-0.065,5.555,11.090,29.265,13.239,12.354,0
10679,-0.132,5.545,11.179,27.570,8.354,13.438,0
10703,-0.254,5.717,11.128,24.539,7.102,13.621,0
10727,0.026,5.684,11.313,20.417,4.904,14.552,0
10751,0.285,5.538,11.068,20.746,4.133,12.987,0
10775,0.010,5.564,10.590,23.707,11.285,9.667,0
10799,-0.093,5.871,10.673,24.936,7.743,11.652,0
10823,0.007,5.787,10.901,24.387,6.369,12.583,0
10847,0.031,5.990,10.807,25.104,6.255,11.186,0
10871,-0.089,6.117,10.420,25.463,4.545,14.163,0
10895,0.148,5.983,10.520,24.280,1.446,16.652,0
10919,0.345,6.201,10.697,26.181,2.064,14.171,0
10943,0.194,6.412,10.422,30.891,4.430,12.797,0
10967,0.129,6.366,10.336,30.036,3.117,13.392,0
10991,0.151,6.431,10.412,26.440,7.843,10.804,0
11015,0.141,6.711,10.331,23.784,10.232,7.423,0
11039,0.069,6.567,9.871,20.875,8.484,8.209,0
11063,0.077,6.689,9.955,18.333,7.728,9.331,0
11087,0.139,6.852,10.053,17.066,8.873,10.423,0
11111,0.170,6.831,9.785,17.585,7.331,11.423,0
11135,0.227,6.938,9.917,17.852,4.285,12.071,0
11159,0.266,6.895,10.060,19.700,0.522,12.468,0
11183,0.156,7.084,10.082,20.929,2.232,9.881,0
11207,0.235,7.051,9.740,22.440,5.636,8.705,0
11231,0.350,7.039,9.572,21.646,5.530,7.911,0
11255,0.225,7.348,9.816,22.165,4.728,8.048,0
11279,0.436,7.250,9.534,26.295,1.881,8.957,0
11303,0.345,7.216,9.287,29.662,2.377,8.613,0
11327,0.206,7.274,9.280,28.990,5.514,7.690,0
11351,0.259,7.412,9.141,24.578,6.117,7.583,0
11375,0.438,7.537,9.438,19.646,3.934,7.644,0
11399,0.433,7.568,9.285,16.463,5.743,4.423,0
11423,0.323,7.547,8.933,13.303,5.217,2.949,0
11447,0.309,7.487,8.940,8.852,3.110,3.087,0
11471,0.481,7.647,9.103,4.257,3.507,1.529,0
11495,0.309,7.618,8.811,2.692,1.896,0.797,0
11519,0.304,7.587,8.708,-1.919,-1.532,1.621,0
11543,0.476,7.602,8.887,-7.163,-2.226,2.064,0
11567,0.486,7.717,9.062,-11.590,-2.654,0.209,0
